time	speed	target_speed	cte	angle	steer_value
103937	20.240	20.000	0.633	-3.491	-0.135
103983	20.239	20.000	0.647	-4.291	-0.124
104023	20.238	20.000	0.660	-2.935	-0.115
104066	20.238	20.000	0.670	-2.662	-0.108
104110	19.933	20.000	0.682	-2.443	-0.117
104155	19.932	20.000	0.688	-2.269	-0.092
104194	19.938	20.000	0.692	-2.479	-0.085
104234	19.943	20.000	0.694	-1.874	-0.079
104271	19.948	20.000	0.696	-1.684	-0.074
104311	19.952	20.000	0.695	-1.540	-0.069
104350	19.957	20.000	0.694	-1.412	-0.065
104394	19.961	20.000	0.692	-1.292	-0.060
104433	19.965	20.000	0.689	-1.179	-0.056
104476	19.970	20.000	0.685	-1.074	-0.052
104521	19.972	20.000	0.680	-0.966	-0.048
104562	19.976	20.000	0.674	-0.876	-0.045
104605	19.980	20.000	0.668	-0.773	-0.042
104643	19.983	20.000	0.661	-0.700	-0.039
104686	19.986	20.000	0.654	-0.614	-0.036
104726	19.990	20.000	0.646	-0.547	-0.034
104770	19.993	20.000	0.638	-0.469	-0.031
104814	20.296	20.000	0.659	-0.410	-0.149
104854	20.298	20.000	0.683	-0.350	-0.166
104899	20.289	20.000	0.729	-3.292	-0.253
104942	20.279	20.000	0.782	-3.702	-0.293
104985	20.259	20.000	0.835	-5.885	-0.294
105021	20.238	20.000	0.881	-6.899	-0.274
105060	20.224	20.000	0.922	-6.921	-0.254
105103	20.217	20.000	0.957	-6.417	-0.237
105143	20.214	20.000	0.988	-5.919	-0.221
105184	20.212	20.000	1.014	-5.477	-0.207
105225	20.212	20.000	1.037	-5.093	-0.194
105273	19.910	20.000	1.064	-4.739	-0.215
105311	19.910	20.000	1.078	-4.416	-0.163
105353	19.915	20.000	1.088	-4.933	-0.149
105395	19.921	20.000	1.095	-3.638	-0.138
105438	19.927	20.000	1.100	-3.293	-0.129
105476	19.933	20.000	1.102	-3.021	-0.120
105521	19.939	20.000	1.103	-2.783	-0.111
105561	19.944	20.000	1.101	-2.569	-0.104
105601	19.949	20.000	1.097	-2.350	-0.096
105643	19.954	20.000	1.092	-2.156	-0.089
105686	19.958	20.000	1.086	-1.957	-0.082
105726	19.962	20.000	1.077	-1.784	-0.075
105769	20.268	20.000	1.063	-1.608	-0.048
105811	20.272	20.000	1.052	-1.437	-0.060
105850	20.270	20.000	1.040	-0.761	-0.056
105893	20.267	20.000	1.027	-1.062	-0.052
105930	20.265	20.000	1.014	-0.973	-0.048
105973	20.263	20.000	0.999	-0.861	-0.043
106014	20.261	20.000	0.984	-0.757	-0.039
106053	20.258	20.000	0.969	-0.642	-0.035
106093	20.255	20.000	0.953	-0.535	-0.032
106132	20.254	20.000	0.937	-0.446	-0.029
106174	20.252	20.000	0.920	-0.367	-0.026
106216	20.250	20.000	0.904	-0.286	-0.023
106258	20.247	20.000	0.887	-0.215	-0.021
106301	20.245	20.000	0.870	-0.143	-0.019
106340	20.243	20.000	0.853	-0.091	-0.017
106386	20.241	20.000	0.835	-0.028	-0.015
106429	19.936	20.000	0.810	0.015	0.022
106468	19.934	20.000	0.792	0.068	-0.011
106510	19.935	20.000	0.776	0.992	-0.012
106549	19.936	20.000	0.760	0.165	-0.011
106593	19.942	20.000	0.765	0.136	-0.096
106630	19.947	20.000	0.815	0.167	-0.284
106673	19.948	20.000	0.868	-1.976	-0.296
106711	19.948	20.000	0.956	-6.652	-0.449
106749	19.898	20.000	1.059	-6.963	-0.519
106793	19.899	20.000	1.177	-10.783	-0.588
106836	19.796	20.000	1.301	-12.542	-0.626
106878	19.768	20.000	1.414	-14.255	-0.595
106915	19.676	20.000	1.515	-15.226	-0.555
106958	19.659	20.000	1.604	-14.439	-0.518
107005	19.652	20.000	1.683	-13.431	-0.485
107049	19.664	20.000	1.754	-12.504	-0.455
107092	20.003	20.000	1.843	-11.692	-0.542
107135	20.022	20.000	1.893	-10.947	-0.387
107179	20.017	20.000	1.932	-13.121	-0.352
107220	20.034	20.000	1.965	-9.245	-0.326
107260	20.048	20.000	1.992	-8.374	-0.306
107303	20.058	20.000	2.013	-7.726	-0.286
107343	20.066	20.000	2.029	-7.212	-0.267
107382	20.073	20.000	2.040	-6.715	-0.249
107424	20.082	20.000	2.046	-6.235	-0.231
107468	20.086	20.000	2.049	-5.783	-0.214
107510	19.763	20.000	2.045	-5.340	-0.190
107549	19.772	20.000	2.038	-4.926	-0.175
107592	19.787	20.000	2.028	-4.307	-0.161
107632	19.798	20.000	2.014	-3.939	-0.149
107683	19.808	20.000	1.998	-3.593	-0.136
107736	20.133	20.000	1.970	-3.280	-0.083
107784	20.141	20.000	1.948	-2.970	-0.107
107837	19.832	20.000	1.913	-1.628	-0.050
107879	19.834	20.000	1.887	-2.244	-0.088
107925	19.843	20.000	1.861	-0.826	-0.082
107974	20.157	20.000	1.820	-1.752	-0.016
108024	20.163	20.000	1.790	-1.617	-0.061
108072	19.857	20.000	1.746	0.047	0.001
108121	19.858	20.000	1.716	-1.100	-0.051
108170	20.168	20.000	1.672	0.470	0.012
108223	20.174	20.000	1.642	-0.845	-0.044
108270	19.870	20.000	1.597	0.727	0.017
108323	19.869	20.000	1.567	-0.668	-0.037
108370	20.178	20.000	1.524	0.873	0.023
108419	20.183	20.000	1.494	-0.492	-0.033
108467	20.184	20.000	1.466	1.007	-0.032
108509	19.880	20.000	1.423	-0.380	0.031
108547	19.879	20.000	1.393	-0.358	-0.022
108588	19.885	20.000	1.365	1.200	-0.023
108631	19.886	20.000	1.337	-0.117	-0.020
108673	19.887	20.000	1.308	-0.136	-0.016
108715	19.891	20.000	1.279	-0.065	-0.013
108756	19.900	20.000	1.250	0.037	-0.010
108803	19.907	20.000	1.224	0.119	-0.019
108843	19.913	20.000	1.227	0.191	-0.134
108885	19.917	20.000	1.265	-0.045	-0.276
108931	20.212	20.000	1.328	-2.922	-0.388
108973	20.191	20.000	1.424	-6.465	-0.525
109010	20.135	20.000	1.507	-9.255	-0.483
109052	20.055	20.000	1.607	-12.694	-0.561
109091	20.038	20.000	1.723	-11.642	-0.636
109132	19.986	20.000	1.834	-13.592	-0.625
109173	19.941	20.000	1.932	-15.472	-0.585
109218	19.905	20.000	2.019	-15.198	-0.552
109261	19.902	20.000	2.096	-14.193	-0.518
109303	19.904	20.000	2.163	-13.352	-0.484
109347	19.915	20.000	2.220	-12.525	-0.451
109389	19.574	20.000	2.290	-11.662	-0.507
109432	19.588	20.000	2.326	-10.835	-0.378
109472	19.602	20.000	2.354	-12.239	-0.345
109513	19.625	20.000	2.374	-9.009	-0.319
109552	19.647	20.000	2.389	-8.178	-0.298
109592	19.666	20.000	2.398	-7.539	-0.277
109630	19.682	20.000	2.402	-7.005	-0.257
109672	19.699	20.000	2.402	-6.499	-0.239
109714	19.717	20.000	2.397	-6.000	-0.221
109757	19.735	20.000	2.388	-5.529	-0.203
109798	19.752	20.000	2.376	-5.077	-0.187
109843	19.767	20.000	2.359	-4.644	-0.171
109886	20.107	20.000	2.329	-4.233	-0.111
109937	20.117	20.000	2.305	-3.842	-0.135
109979	20.120	20.000	2.279	-2.346	-0.124
110030	19.813	20.000	2.237	-2.936	-0.054
110073	19.816	20.000	2.206	-2.672	-0.096
110114	19.827	20.000	2.174	-0.905	-0.090
110153	19.834	20.000	2.141	-1.968	-0.082
110200	19.839	20.000	2.106	-1.818	-0.072
110239	19.846	20.000	2.070	-1.605	-0.064
110280	19.854	20.000	2.033	-1.369	-0.056
110320	19.864	20.000	1.996	-1.159	-0.048
110364	19.873	20.000	1.957	-0.957	-0.042
110404	19.881	20.000	1.918	-0.773	-0.035
110443	19.887	20.000	1.879	-0.617	-0.030
110481	19.892	20.000	1.839	-0.449	-0.025
110523	19.896	20.000	1.799	-0.310	-0.020
110562	19.901	20.000	1.759	-0.181	-0.016
110604	19.906	20.000	1.719	-0.061	-0.011
110642	19.912	20.000	1.679	0.039	-0.008
110680	19.918	20.000	1.639	0.150	-0.004
110723	19.923	20.000	1.599	0.240	-0.001
110765	20.230	20.000	1.540	0.329	0.083
110807	19.932	20.000	1.520	0.409	-0.074
110845	20.225	20.000	1.466	2.507	0.073
110888	19.918	20.000	1.448	-1.425	-0.073
110925	20.219	20.000	1.396	2.273	0.065
110967	20.218	20.000	1.362	-1.393	0.002
111008	20.215	20.000	1.328	2.065	0.001
111046	20.213	20.000	1.296	0.482	0.002
111088	20.212	20.000	1.263	0.465	0.005
111126	20.211	20.000	1.236	0.488	-0.015
111164	19.907	20.000	1.226	0.549	-0.084
111205	19.906	20.000	1.215	0.067	-0.076
111244	19.910	20.000	1.238	-1.658	-0.217
111284	19.913	20.000	1.237	-1.470	-0.122
111325	19.900	20.000	1.271	-4.988	-0.261
111363	19.899	20.000	1.310	-2.607	-0.286
111405	19.883	20.000	1.343	-6.081	-0.269
111443	19.875	20.000	1.371	-6.707	-0.248
111486	20.176	20.000	1.403	-6.281	-0.267
111525	20.179	20.000	1.418	-5.761	-0.203
111563	20.177	20.000	1.429	-6.240	-0.185
111606	19.874	20.000	1.432	-4.648	-0.159
111639	19.875	20.000	1.438	-4.195	-0.166
111672	19.882	20.000	1.441	-3.535	-0.156
111712	19.887	20.000	1.441	-3.708	-0.145
111751	19.893	20.000	1.439	-3.466	-0.135
111788	19.900	20.000	1.434	-3.197	-0.124
111822	19.907	20.000	1.427	-2.931	-0.115
111856	20.217	20.000	1.423	-2.669	-0.125
111894	20.222	20.000	1.413	-2.431	-0.102
111937	20.222	20.000	1.401	-2.691	-0.092
111971	20.220	20.000	1.387	-2.106	-0.084
112009	20.220	20.000	1.372	-1.866	-0.076
112047	20.219	20.000	1.356	-1.662	-0.070
112090	20.218	20.000	1.338	-1.474	-0.063
112123	20.217	20.000	1.319	-1.313	-0.058
112163	19.913	20.000	1.310	-1.138	-0.093
112206	19.913	20.000	1.290	-1.002	-0.049
112245	20.221	20.000	1.257	-1.878	0.005
112284	19.925	20.000	1.246	-0.788	-0.079
112325	19.920	20.000	1.224	0.564	-0.034
112363	19.926	20.000	1.200	-1.548	-0.028
112406	19.930	20.000	1.177	-0.413	-0.023
112448	20.236	20.000	1.141	-0.255	0.030
112490	20.241	20.000	1.117	-0.146	-0.016
112529	20.241	20.000	1.096	1.174	-0.025
112572	20.236	20.000	1.105	0.044	-0.147
112612	20.233	20.000	1.111	-0.193	-0.136
112656	20.223	20.000	1.142	-3.236	-0.238
112695	20.216	20.000	1.182	-2.962	-0.279
112739	20.199	20.000	1.228	-5.509	-0.304
112781	20.180	20.000	1.269	-6.539	-0.294
112826	19.854	20.000	1.320	-7.152	-0.336
112861	20.156	20.000	1.335	-6.917	-0.190
112903	20.149	20.000	1.358	-7.975	-0.230
112941	20.153	20.000	1.378	-4.320	-0.216
112979	20.153	20.000	1.394	-5.309	-0.204
113018	20.154	20.000	1.406	-4.968	-0.190
113058	20.156	20.000	1.415	-4.658	-0.177
113091	20.157	20.000	1.421	-4.319	-0.164
113130	20.159	20.000	1.423	-3.981	-0.152
113175	20.161	20.000	1.423	-3.665	-0.141
113214	20.162	20.000	1.420	-3.371	-0.131
113258	20.164	20.000	1.415	-3.090	-0.120
113290	20.165	20.000	1.407	-2.833	-0.111
113327	20.166	20.000	1.398	-2.570	-0.102
113372	20.167	20.000	1.387	-2.342	-0.094
113411	20.168	20.000	1.374	-2.118	-0.086
113446	20.168	20.000	1.359	-1.910	-0.078
113490	20.169	20.000	1.344	-1.708	-0.072
113529	20.170	20.000	1.327	-1.522	-0.065
113572	20.170	20.000	1.309	-1.353	-0.059
113611	20.171	20.000	1.290	-1.180	-0.053
113646	20.172	20.000	1.270	-1.035	-0.048
113689	20.172	20.000	1.249	-0.888	-0.043
113730	20.174	20.000	1.228	-0.758	-0.038
113768	20.174	20.000	1.207	-0.647	-0.035
113808	20.172	20.000	1.185	-0.524	-0.031
113847	20.172	20.000	1.163	-0.431	-0.027
113890	20.172	20.000	1.140	-0.336	-0.024
113925	20.172	20.000	1.118	-0.250	-0.021
113964	19.868	20.000	1.107	-0.174	-0.066
114007	19.867	20.000	1.084	-0.098	-0.017
114046	20.179	20.000	1.048	-1.210	0.039
114100	20.184	20.000	1.023	0.007	-0.005
114138	20.182	20.000	1.000	1.407	-0.007
114178	20.180	20.000	0.977	0.318	-0.007
114217	20.179	20.000	0.955	0.266	-0.005
114258	20.178	20.000	0.932	0.263	-0.004
114297	20.178	20.000	0.910	0.309	-0.002
114340	20.177	20.000	0.888	0.345	-0.000
114379	20.177	20.000	0.866	0.391	0.001
114423	20.175	20.000	0.844	0.426	0.002
114462	20.174	20.000	0.823	0.471	0.003
114504	20.174	20.000	0.802	0.496	0.004
114544	20.173	20.000	0.781	0.509	0.005
114585	20.172	20.000	0.761	0.531	0.005
114625	20.171	20.000	0.741	0.553	0.005
114663	20.170	20.000	0.723	0.554	0.001
114705	20.169	20.000	0.719	0.573	-0.056
114744	20.168	20.000	0.733	0.459	-0.130
114783	20.166	20.000	0.753	-0.971	-0.156
114825	20.160	20.000	0.788	-2.817	-0.218
114863	20.152	20.000	0.833	-3.457	-0.262
114900	20.139	20.000	0.886	-5.024	-0.301
114941	20.124	20.000	0.937	-6.126	-0.299
114980	20.108	20.000	0.983	-7.079	-0.279
115024	20.098	20.000	1.022	-7.037	-0.260
115063	20.095	20.000	1.056	-6.550	-0.242
115106	19.788	20.000	1.099	-6.069	-0.281
115140	20.099	20.000	1.111	-5.624	-0.160
115178	20.101	20.000	1.131	-6.581	-0.195
115221	20.106	20.000	1.149	-3.551	-0.184
115262	20.107	20.000	1.163	-4.432	-0.174
115301	20.110	20.000	1.175	-4.176	-0.163
115339	20.113	20.000	1.183	-3.922	-0.152
115379	20.116	20.000	1.189	-3.630	-0.141
115423	20.119	20.000	1.192	-3.361	-0.131
115462	20.122	20.000	1.192	-3.085	-0.122
115501	20.123	20.000	1.191	-2.843	-0.113
115541	20.125	20.000	1.187	-2.614	-0.104
115581	20.125	20.000	1.182	-2.380	-0.097
115624	20.126	20.000	1.175	-2.171	-0.089
115663	20.127	20.000	1.166	-1.978	-0.082
115703	20.128	20.000	1.156	-1.790	-0.076
115742	20.129	20.000	1.145	-1.608	-0.069
115781	20.130	20.000	1.132	-1.453	-0.064
115824	20.130	20.000	1.119	-1.285	-0.058
115864	20.131	20.000	1.104	-1.154	-0.053
115907	20.132	20.000	1.089	-1.010	-0.048
115946	19.828	20.000	1.065	-0.884	-0.010
115990	19.826	20.000	1.048	-0.756	-0.038
116031	19.834	20.000	1.031	0.184	-0.037
116074	19.841	20.000	1.015	-0.504	-0.034
116118	19.848	20.000	0.997	-0.482	-0.031
116153	19.855	20.000	0.980	-0.420	-0.028
116194	19.861	20.000	0.962	-0.337	-0.025
116233	19.867	20.000	0.944	-0.263	-0.023
116276	19.872	20.000	0.926	-0.189	-0.021
116315	19.877	20.000	0.908	-0.134	-0.019
116358	19.882	20.000	0.890	-0.079	-0.017
116399	19.887	20.000	0.872	-0.034	-0.015
116438	19.893	20.000	0.854	0.011	-0.013
116478	19.898	20.000	0.836	0.056	-0.012
116518	19.902	20.000	0.818	0.101	-0.010
116555	19.907	20.000	0.801	0.136	-0.009
116595	19.912	20.000	0.783	0.180	-0.008
116638	19.916	20.000	0.766	0.205	-0.007
116678	19.921	20.000	0.749	0.239	-0.006
116719	19.925	20.000	0.731	0.262	-0.005
116758	19.929	20.000	0.715	0.285	-0.004
116792	19.933	20.000	0.698	0.318	-0.004
116834	19.937	20.000	0.682	0.330	-0.003
116872	19.941	20.000	0.666	0.341	-0.002
116906	19.945	20.000	0.650	0.362	-0.002
116940	20.247	20.000	0.642	0.382	-0.033
116974	20.251	20.000	0.627	0.381	-0.001
117014	20.248	20.000	0.612	-0.379	-0.000
117053	20.244	20.000	0.605	0.410	-0.036
117088	20.241	20.000	0.612	0.428	-0.087
117126	20.238	20.000	0.634	-0.457	-0.152
117165	20.234	20.000	0.660	-1.733	-0.172
117208	20.224	20.000	0.699	-3.368	-0.223
117247	20.215	20.000	0.748	-3.865	-0.270
117290	20.203	20.000	0.796	-5.130	-0.274
117325	20.186	20.000	0.839	-6.322	-0.257
117364	19.875	20.000	0.859	-6.414	-0.164
117405	19.868	20.000	0.894	-5.982	-0.231
117445	19.877	20.000	0.927	-3.661	-0.223
117485	19.879	20.000	0.955	-5.339	-0.210
117521	19.883	20.000	0.980	-5.130	-0.197
117555	19.889	20.000	1.001	-4.812	-0.184
117595	19.894	20.000	1.018	-4.484	-0.172
117638	19.901	20.000	1.033	-4.156	-0.160
117672	19.907	20.000	1.044	-3.860	-0.150
117707	19.913	20.000	1.053	-3.575	-0.140
117741	20.216	20.000	1.056	-3.314	-0.119
117780	20.224	20.000	1.061	-3.066	-0.126
117823	20.224	20.000	1.064	-2.534	-0.119
117857	20.222	20.000	1.065	-2.716	-0.111
117896	20.221	20.000	1.065	-2.544	-0.104
117937	20.219	20.000	1.062	-2.337	-0.096
117972	20.218	20.000	1.058	-2.155	-0.089
118005	20.217	20.000	1.052	-1.959	-0.082
118040	19.916	20.000	1.049	-1.788	-0.092
118080	19.913	20.000	1.041	-1.624	-0.074
118120	19.919	20.000	1.032	-1.856	-0.067
118155	19.923	20.000	1.022	-1.417	-0.062
118195	19.927	20.000	1.011	-1.245	-0.057
118234	19.932	20.000	1.000	-1.120	-0.053
118271	19.936	20.000	0.987	-0.992	-0.048
118305	19.939	20.000	0.974	-0.883	-0.044
118340	20.242	20.000	0.967	-0.771	-0.069
118380	20.245	20.000	0.953	-0.668	-0.038
118425	19.940	20.000	0.930	-1.291	-0.001
118463	20.239	20.000	0.922	-0.525	-0.060
118508	19.945	20.000	0.898	0.402	0.003
118549	19.940	20.000	0.882	-1.058	-0.024
118594	19.945	20.000	0.866	0.521	-0.023
118635	19.948	20.000	0.851	-0.159	-0.021
118677	19.952	20.000	0.834	-0.150	-0.019
118724	20.256	20.000	0.810	-0.100	0.016
118758	19.959	20.000	0.802	-0.040	-0.048
118811	19.954	20.000	0.786	0.841	-0.016
118856	20.258	20.000	0.762	-0.759	0.022
118908	20.262	20.000	0.745	0.030	-0.008
118962	19.956	20.000	0.722	0.982	0.022
119011	20.252	20.000	0.699	0.233	0.021
119053	20.254	20.000	0.685	0.992	-0.011
119093	20.253	20.000	0.671	0.959	-0.012
119137	20.249	20.000	0.657	0.165	-0.012
119178	20.247	20.000	0.644	0.129	-0.011
119222	20.244	20.000	0.631	0.133	-0.010
119262	20.242	20.000	0.621	0.156	-0.024
119305	19.937	20.000	0.624	0.189	-0.074
119344	20.237	20.000	0.638	-0.157	-0.119
119380	20.238	20.000	0.644	-1.424	-0.089
119419	20.233	20.000	0.676	-2.549	-0.195
119460	20.228	20.000	0.708	-1.795	-0.199
119500	20.216	20.000	0.737	-4.434	-0.188
119543	20.206	20.000	0.761	-4.534	-0.174
119579	20.200	20.000	0.782	-4.266	-0.162
119622	20.197	20.000	0.800	-3.907	-0.151
119656	20.195	20.000	0.815	-3.619	-0.141
119690	20.194	20.000	0.828	-3.344	-0.133
119725	20.193	20.000	0.838	-3.101	-0.125
119768	20.192	20.000	0.846	-2.882	-0.116
119803	20.192	20.000	0.852	-2.678	-0.109
119837	19.884	20.000	0.854	-2.468	-0.095
119879	19.884	20.000	0.857	-2.282	-0.098
119919	19.891	20.000	0.859	-1.928	-0.093
119954	19.895	20.000	0.859	-2.016	-0.086
119989	19.900	20.000	0.857	-1.880	-0.080
120024	20.206	20.000	0.856	-1.720	-0.080
120060	20.210	20.000	0.853	-1.557	-0.072
120099	20.210	20.000	0.848	-1.573	-0.066
120144	20.207	20.000	0.842	-1.355	-0.061
120186	20.206	20.000	0.835	-1.203	-0.056
120222	20.204	20.000	0.827	-1.078	-0.052
120263	20.203	20.000	0.818	-0.961	-0.047
120305	20.201	20.000	0.809	-0.851	-0.043
120340	20.199	20.000	0.799	-0.740	-0.039
120374	20.198	20.000	0.788	-0.636	-0.036
120412	20.196	20.000	0.777	-0.551	-0.033
120457	20.194	20.000	0.765	-0.454	-0.030
120498	20.192	20.000	0.753	-0.386	-0.027
120543	20.191	20.000	0.745	-0.306	-0.042
120578	20.189	20.000	0.750	-0.246	-0.097
120623	20.188	20.000	0.765	-0.616	-0.135
120668	20.184	20.000	0.791	-1.980	-0.185
120708	19.873	20.000	0.827	-2.936	-0.226
120743	20.172	20.000	0.838	-4.182	-0.125
120782	20.164	20.000	0.855	-5.222	-0.154
120828	20.165	20.000	0.869	-2.698	-0.145
120868	19.860	20.000	0.886	-3.411	-0.157
120904	19.859	20.000	0.895	-3.187	-0.123
120939	20.161	20.000	0.898	-3.479	-0.103
120979	20.168	20.000	0.903	-2.630	-0.110
121022	20.170	20.000	0.906	-2.128	-0.104
121057	20.169	20.000	0.908	-2.310	-0.098
121097	20.168	20.000	0.908	-2.169	-0.091
121139	20.168	20.000	0.907	-2.013	-0.085
121179	20.167	20.000	0.904	-1.844	-0.080
121223	20.166	20.000	0.900	-1.700	-0.074
121259	20.166	20.000	0.895	-1.554	-0.069
121299	20.165	20.000	0.889	-1.414	-0.064
121346	20.165	20.000	0.881	-1.291	-0.059
121387	19.857	20.000	0.869	-1.155	-0.037
121427	19.856	20.000	0.859	-1.047	-0.048
121467	19.863	20.000	0.850	-0.486	-0.045
121504	20.168	20.000	0.844	-0.762	-0.064
121539	20.173	20.000	0.834	-0.697	-0.040
121573	20.173	20.000	0.822	-1.154	-0.035
121609	20.171	20.000	0.810	-0.567	-0.033
121653	20.170	20.000	0.804	-0.448	-0.056
121694	20.169	20.000	0.805	-0.388	-0.088
121729	20.168	20.000	0.814	-0.963	-0.117
121773	20.165	20.000	0.823	-1.757	-0.115
121807	20.162	20.000	0.829	-2.479	-0.107
121847	19.856	20.000	0.831	-2.440	-0.092
121886	19.855	20.000	0.834	-2.245	-0.096
121921	19.861	20.000	0.836	-1.861	-0.090
121961	19.866	20.000	0.836	-1.958	-0.084
122000	19.871	20.000	0.834	-1.812	-0.078
122036	19.876	20.000	0.832	-1.663	-0.072
122071	19.881	20.000	0.828	-1.509	-0.068
122115	19.886	20.000	0.823	-1.372	-0.063
122155	19.890	20.000	0.817	-1.253	-0.058
122194	19.895	20.000	0.810	-1.131	-0.054
122230	19.900	20.000	0.803	-1.026	-0.051
122269	19.904	20.000	0.795	-0.919	-0.047
122310	19.907	20.000	0.786	-0.831	-0.044
122351	19.912	20.000	0.777	-0.741	-0.041
122392	19.917	20.000	0.767	-0.659	-0.038
122437	19.921	20.000	0.757	-0.596	-0.035
122477	19.925	20.000	0.747	-0.522	-0.034
122518	19.928	20.000	0.736	-0.447	-0.031
122559	19.932	20.000	0.725	-0.401	-0.029
122594	19.935	20.000	0.714	-0.334	-0.027
122639	19.939	20.000	0.712	-0.277	-0.064
122674	19.941	20.000	0.717	-0.239	-0.090
122718	19.945	20.000	0.730	-1.165	-0.127
122759	19.946	20.000	0.748	-1.806	-0.145
122799	19.946	20.000	0.764	-2.729	-0.142
122844	19.945	20.000	0.778	-3.193	-0.132
122884	19.946	20.000	0.789	-3.104	-0.123
122929	19.948	20.000	0.797	-2.868	-0.114
122970	20.251	20.000	0.807	-2.636	-0.117
123010	20.254	20.000	0.810	-2.417	-0.096
123050	20.252	20.000	0.812	-2.500	-0.089
123095	20.249	20.000	0.812	-1.959	-0.082
123136	20.246	20.000	0.811	-1.784	-0.077
123177	20.244	20.000	0.809	-1.615	-0.071
123221	20.241	20.000	0.806	-1.492	-0.067
123264	20.239	20.000	0.801	-1.346	-0.062
123310	19.933	20.000	0.793	-1.238	-0.045
123344	20.234	20.000	0.789	-1.116	-0.065
123389	19.938	20.000	0.779	-0.695	-0.035
123433	19.933	20.000	0.770	-1.197	-0.045
123474	19.939	20.000	0.762	-0.450	-0.042
123518	19.942	20.000	0.753	-0.680	-0.039
123553	19.945	20.000	0.743	-0.619	-0.036
123597	19.948	20.000	0.733	-0.536	-0.033
123636	19.951	20.000	0.723	-0.472	-0.031
123677	19.954	20.000	0.712	-0.397	-0.028
123716	19.957	20.000	0.701	-0.331	-0.027
123762	19.960	20.000	0.690	-0.264	-0.024
123802	19.963	20.000	0.679	-0.227	-0.022
123845	19.965	20.000	0.667	-0.159	-0.021
123885	19.968	20.000	0.655	-0.120	-0.019
123926	19.971	20.000	0.644	-0.081	-0.018
123966	19.973	20.000	0.632	-0.032	-0.016
124002	19.975	20.000	0.620	-0.003	-0.015
124043	19.978	20.000	0.608	0.037	-0.014
124084	19.980	20.000	0.597	0.066	-0.013
124129	19.982	20.000	0.585	0.096	-0.012
124169	20.284	20.000	0.568	0.115	0.013
124210	20.286	20.000	0.556	0.144	-0.010
124250	20.283	20.000	0.545	0.758	-0.011
124295	20.278	20.000	0.538	0.196	-0.023
124336	20.275	20.000	0.540	0.153	-0.063
124376	20.271	20.000	0.541	-0.148	-0.059
124416	20.266	20.000	0.555	-1.133	-0.111
124462	20.262	20.000	0.569	-1.046	-0.112
124502	20.256	20.000	0.581	-2.331	-0.106
124543	20.250	20.000	0.590	-2.365	-0.098
124583	20.246	20.000	0.598	-2.205	-0.092
124629	20.242	20.000	0.605	-2.020	-0.086
124665	20.239	20.000	0.610	-1.860	-0.081
124708	19.932	20.000	0.615	-1.716	-0.081
124748	19.930	20.000	0.617	-1.578	-0.069
124796	19.934	20.000	0.617	-1.600	-0.064
124836	19.937	20.000	0.617	-1.295	-0.060
124876	19.941	20.000	0.616	-1.167	-0.056
124917	19.944	20.000	0.613	-1.066	-0.053
124961	19.947	20.000	0.611	-0.972	-0.049
125002	19.950	20.000	0.607	-0.887	-0.047
125043	19.953	20.000	0.603	-0.800	-0.043
125084	19.955	20.000	0.598	-0.731	-0.041
125124	19.958	20.000	0.593	-0.651	-0.038
125164	19.961	20.000	0.587	-0.589	-0.036
125220	20.264	20.000	0.578	-0.526	-0.020
125266	19.969	20.000	0.568	-0.462	-0.016
125312	19.963	20.000	0.561	-0.068	-0.028
125353	19.968	20.000	0.561	0.037	-0.060
125394	19.970	20.000	0.569	-0.265	-0.087
125445	19.971	20.000	0.581	-1.057	-0.107
125499	20.272	20.000	0.607	-1.746	-0.163
125556	20.272	20.000	0.623	-2.227	-0.125
125597	19.958	20.000	0.640	-3.630	-0.136
125633	19.954	20.000	0.649	-2.700	-0.101
125675	19.957	20.000	0.656	-2.965	-0.092
125715	19.959	20.000	0.661	-2.077	-0.086
125761	19.962	20.000	0.665	-1.864	-0.081
125806	19.964	20.000	0.667	-1.716	-0.076
125846	19.967	20.000	0.668	-1.585	-0.071
125897	20.270	20.000	0.668	-1.461	-0.065
125944	20.272	20.000	0.666	-1.344	-0.060
125986	20.270	20.000	0.663	-1.193	-0.056
126031	20.266	20.000	0.660	-1.069	-0.052
126070	19.960	20.000	0.653	-0.972	-0.039
126112	19.956	20.000	0.648	-0.874	-0.044
126154	19.961	20.000	0.643	-0.537	-0.041
126194	19.963	20.000	0.636	-0.664	-0.039
126236	19.965	20.000	0.630	-0.600	-0.036
126277	19.968	20.000	0.623	-0.535	-0.034
126318	19.970	20.000	0.615	-0.468	-0.032
126370	20.272	20.000	0.603	-0.410	-0.012
126418	20.274	20.000	0.595	-0.351	-0.026
126461	20.272	20.000	0.587	0.129	-0.025
126510	19.965	20.000	0.574	-0.221	-0.007
126572	20.260	20.000	0.561	-0.200	-0.004
126624	20.261	20.000	0.552	0.262	-0.021
126665	19.955	20.000	0.540	0.344	-0.004
126704	19.952	20.000	0.532	-0.084	-0.020
126736	20.251	20.000	0.527	0.327	-0.036
126770	20.254	20.000	0.519	-0.073	-0.020
126804	20.252	20.000	0.511	-0.472	-0.017
126841	19.949	20.000	0.507	-0.052	-0.033
126875	19.947	20.000	0.498	0.009	-0.015
126912	19.950	20.000	0.489	-0.400	-0.013
126946	19.953	20.000	0.480	0.062	-0.012
126983	20.253	20.000	0.476	0.104	-0.030
